market_rank,symbol,close,return_1d,return_5d,return_20d,rsi,ema20_distance,ema50_distance,volume_ratio,volume_accumulation_ratio,up_down_volume_ratio,atr_pct,range_20_pct,close_position,upper_wick_ratio,momentum_percentile,trend_percentile,volume_percentile,quality_percentile,relative_strength_score,market_percentile,relative_class
199,GUBRF,429.25,3.4337,-14.9158,-9.009,34.9936,-8.1785,-7.5037,2.7055,0.9789,1.5509,5.8616,38.6544,0.8777,0.1223,51.39078498293515,49.75703863481228,77.25255972696246,58.80546075085324,57.40765766552901,66.21160409556313,ORTA
200,POLHO,20.38,-2.6743,-7.9494,-9.9027,36.4217,-7.28,-6.4402,1.2859,1.1898,1.2574,4.1567,15.7998,0.0,0.3051,58.69453924914676,53.7837962116041,65.92576791808874,51.386518771331055,57.35211838566552,66.04095563139933,ORTA
201,PARSN,66.85,0.3001,-8.4873,-11.0446,32.622,-5.9966,-10.1957,1.4534,0.8102,1.8207,3.5741,19.5735,0.5106,0.4894,59.351535836177476,49.03812764505119,62.90955631399318,60.67406143344709,57.20717208191127,65.8703071672355,ORTA
202,CEMTS,8.15,-0.2448,-8.2207,-9.1416,28.2486,-6.393,-9.732,1.2782,1.0283,1.2318,2.9711,14.9497,0.5312,0.4688,61.91126279863481,44.731760477815705,59.172354948805456,66.86006825938566,57.100415515358364,65.69965870307168,ORTA
203,IHEVA,1.83,-1.0811,-6.1538,-8.0402,33.9623,-6.5995,-8.4347,0.5745,1.4983,1.2853,4.2545,18.4358,0.4444,0.5556,67.48293515358361,50.78791300341297,50.665529010238906,55.85750853242321,57.0183704880546,65.52901023890784,ORTA
204,BORSK,5.91,0.0,-11.2613,-7.9439,43.8914,-6.0657,-5.307,0.7319,1.3687,1.4476,6.7803,26.4184,0.6429,0.3571,55.16638225255973,64.19765249146758,55.45221843003412,49.50938566552901,56.91467117406144,65.35836177474403,ORTA
205,GOLTS,279.0,1.1786,-5.7432,-8.9723,29.9213,-5.399,-8.227,0.8314,0.77,1.2222,2.829,22.409,0.7377,0.2623,70.50341296928329,50.29862392491468,31.20307167235495,71.70648464163823,56.79846089761092,65.18771331058021,ORTA
206,KRTEK,5.72,1.2389,0.7042,-0.6945,61.6766,-4.0112,-40.0031,0.5409,0.7002,0.8872,5.8067,22.8457,0.4,0.6,88.51535836177474,59.40573576791809,13.61774744027304,43.801194539249146,56.7543999112628,65.01706484641639,ORTA
207,NTHOL,38.68,1.629,-6.253,-12.3697,28.6506,-7.4744,-9.8121,1.4102,0.9805,1.0493,3.5862,22.6333,0.7073,0.2927,64.17235494880546,42.80601781569966,54.4240614334471,67.23549488054607,56.364160293515354,64.84641638225256,ORTA
208,ETILR,5.75,-3.1987,-11.5385,-5.4276,47.6316,-4.3312,-2.9952,0.9847,1.2424,1.1739,8.1366,27.7358,0.1923,0.5192,53.796928327645055,74.32492464163822,55.25597269624573,31.194539249146757,56.178706061433445,64.67576791808874,ORTA
209,MNDTR,4.69,-1.0548,-8.3984,-6.5737,36.6973,-5.8678,-9.4967,1.0271,1.0409,1.0695,4.0664,16.2637,0.3214,0.4643,63.85665529010239,53.78695566552901,46.70221843003413,56.322525597269625,56.04871468600683,64.50511945392492,ORTA
210,ERBOS,138.8,-0.8571,-6.469,-9.6942,24.2064,-5.8991,-10.873,1.3715,0.8893,1.507,3.3501,16.6299,0.2871,0.604,64.77815699658703,43.18856655290102,61.604095563139936,55.75085324232082,56.04155290102389,64.3344709897611,ORTA
211,RYSAS,23.8,-5.1793,-9.8485,7.4007,42.8344,-8.173,-3.5639,0.3308,0.9028,2.1391,7.2689,38.4406,0.2099,0.0,65.35836177474403,61.287308122866904,42.269624573378834,46.00682593856655,56.0360217883959,64.16382252559727,ORTA
212,GLCVY,48.1,0.2083,-11.0906,-5.9629,34.4051,-6.6455,-9.3357,1.0917,1.0563,1.3421,5.0327,21.2446,0.641,0.359,58.284982935153586,49.914248703071664,58.3617747440273,58.5580204778157,55.83826778498293,63.99317406143344,ORTA
213,GOZDE,21.32,0.0,-8.1035,-6.4091,40.5248,-5.6293,-6.4754,0.7869,0.8774,1.138,4.1075,18.8878,0.3947,0.6053,66.13054607508532,61.036313174061426,32.696245733788395,53.89078498293515,55.712259139931746,63.82252559726962,ORTA
214,GSDHO,4.32,-1.1442,-7.6923,-12.5506,30.3704,-7.0884,-11.6227,1.2265,1.0456,1.8126,5.0595,24.1975,0.6923,0.3077,56.996587030716725,43.1951347440273,69.44539249146757,58.46416382252559,55.610076259385664,63.651877133105806,ORTA
215,SUMAS,245.0,-3.9216,-6.2201,-9.2593,29.8701,-7.4005,-14.715,1.4749,1.067,0.932,2.3105,16.1224,0.0,0.0,62.410409556314,38.49827771331058,57.670648464163826,68.65187713310581,55.412281948805465,63.48122866894198,ORTA
216,SUWEN,6.1,-3.7855,-8.5457,-4.5383,44.7059,-7.1152,-9.3144,0.4703,1.7292,0.9795,6.4052,22.6576,0.5,0.3478,62.95221843003414,58.384627406143345,41.604095563139936,50.994027303754265,55.15984214675768,63.310580204778155,ORTA
217,DSTKF,2204.0,-9.9673,-8.5477,4.9524,58.5909,-5.7863,-5.1583,0.004,0.5911,1.5331,8.6725,57.6424,0.0,0.0,66.10068259385666,78.2454618771331,22.175767918088738,32.93515358361775,54.989338221843,63.13993174061433,ORTA
218,AKENR,9.71,0.3099,-9.1674,-7.2588,38.8889,-5.6766,-8.492,0.5871,0.6795,1.5248,4.73,19.8303,0.7179,0.2821,62.25255972696247,57.04352535836178,29.47952218430034,65.62286689419795,54.74189719795221,62.96928327645052,ORTA
219,PATEK,20.52,-9.921,-10.705,2.6,47.2803,-4.9274,-3.3334,0.6095,1.7669,1.5293,9.8023,45.9052,0.0,0.9459,59.43686006825939,72.55738945392491,58.54095563139932,12.124573378839594,54.67762639249147,62.79863481228669,ORTA
220,ALGYO,3.35,0.9036,-9.7035,-9.2141,37.2263,-6.5362,-11.9356,1.0046,0.9418,1.3052,4.7974,18.9602,0.6154,0.3846,58.822525597269625,50.2135676109215,49.112627986348116,60.784982935153586,54.651101000000004,62.62798634812287,ORTA
221,DGGYO,30.52,-3.0496,-8.8955,-13.8826,36.5145,-8.0662,-11.1995,2.9479,0.9401,1.3403,5.0646,25.2646,0.5707,0.2461,49.46245733788396,47.142060238907845,71.22440273037543,57.60238907849829,54.583915000000005,62.45733788395904,ORTA
222,AYEN,29.06,0.0,-9.0738,-10.9681,35.4497,-6.0772,-10.0589,0.8652,0.8919,1.6636,3.4362,20.7774,0.5636,0.4364,57.03498293515358,51.42776754266211,48.50255972696246,62.16723549488054,54.57013913651877,62.28668941979522,ORTA
223,EMNIS,145.0,-2.6846,-6.4516,-8.6326,32.6848,-5.7763,-7.3164,0.874,0.7851,1.0292,1.9557,10.6897,0.0,0.0,63.90784982935154,52.84550088737202,27.457337883959042,70.84470989761093,54.54767756996586,62.116040955631405,ORTA
224,AKFGY,2.45,-3.5433,-14.6341,-5.0388,41.3793,-7.2769,-8.4848,1.862,1.5726,0.8991,4.8105,27.6859,0.1667,0.3889,49.240614334471,56.053656689419796,71.45904436860069,41.94539249146758,54.41507311604096,61.94539249146758,ORTA
225,ISGSY,15.0,1.626,-5.838,-12.8414,32.1185,-6.5727,-12.212,1.0622,0.6585,1.3918,4.1619,19.1298,0.6984,0.3016,64.75255972696246,44.94760563139932,39.78668941979522,67.44880546075085,54.303223668941975,61.774744027303754,ORTA
226,MNDRS,10.4,1.3645,-8.7719,-5.3685,24.3243,-6.3025,-7.0436,0.9062,0.9379,1.1505,4.5192,25.1748,0.6875,0.3125,66.79607508532423,46.53924914675768,41.100682593856654,59.67150170648465,54.297525597269626,61.60409556313993,ORTA
227,BMSCH,10.25,-8.3184,-8.3184,-15.7072,41.2892,-7.6907,-15.9743,1.277,1.8794,1.6788,6.9756,24.8234,0.1622,0.0,45.74232081911262,46.51778853242321,81.24573378839591,52.45733788395905,54.28434679863481,61.43344709897611,ORTA
228,RAYSG,141.8,0.9253,-6.8331,-13.0595,28.7982,-7.6007,-12.8394,0.9755,0.956,1.2963,3.924,29.49,0.9286,0.0714,61.19453924914675,39.05063255972696,48.374573378839585,73.89505119453925,54.27346621843003,61.262798634812285,ORTA
229,EDIP,34.0,1.2507,-4.7619,-2.355,40.5573,-4.4422,-6.0288,0.265,0.3588,0.8524,5.3782,33.3941,0.5672,0.4328,80.58873720136519,64.26692836177475,5.068259385665529,45.22184300341296,54.22205803071672,61.092150170648466,ORTA
230,AZTEK,3.46,9.8413,-6.4865,-15.6098,34.6457,-7.5435,-15.5811,1.5645,0.6946,0.9828,4.5211,38.0795,1.0,0.0,62.28668941979522,41.51218802047781,42.67918088737201,73.32764505119454,54.12020930716723,60.92150170648464,ORTA
231,TLMAN,73.35,1.875,-7.1519,-8.1403,26.4865,-6.1789,-10.2584,0.6966,0.7137,1.4184,3.9731,22.9578,0.8393,0.1607,68.41296928327645,43.164675767918084,30.127986348122867,72.83276450511946,53.977047781569965,60.75085324232082,ORTA
232,AVOD,3.76,-2.5907,-15.6951,-4.5685,46.1883,-8.1271,-8.0828,0.6889,1.86,1.6986,7.5608,28.0323,0.2174,0.1739,49.496587030716725,59.42612529010239,62.261092150170654,42.84982935153583,53.83193315017065,60.580204778157,ORTA
233,KZGYO,22.5,-10.0,-25.0999,16.219,54.8012,-7.4026,-1.0809,0.0702,2.3005,2.8292,9.9492,68.4647,0.0,0.0,42.09044368600683,75.3842199317406,61.39931740614334,30.37542662116041,53.8316482320819,60.40955631399317,ORTA
234,YAPRK,10.01,-1.1846,-6.0976,-9.2475,18.9189,-6.0284,-10.0369,2.4995,0.8303,1.0558,4.1173,24.7925,0.2891,0.6094,66.12627986348123,43.77389078498293,56.484641638225256,45.26450511945393,53.73711604095563,60.238907849829346,ORTA
235,YIGIT,19.96,-0.6965,-8.7751,-4.771,20.5426,-7.0273,-8.7278,0.6946,0.9876,1.3838,4.0366,17.6471,0.4667,0.3467,65.09385665529011,43.04522184300341,42.62798634812286,62.57679180887372,53.533020477815704,60.068259385665534,ORTA
236,ULUFA,1.5,0.0,-10.1796,-11.7647,22.8571,-8.2602,-11.9087,1.9997,0.8985,1.45,3.8571,20.0,0.625,0.375,52.66638225255973,37.412969283276446,69.62457337883959,64.01450511945393,53.52465870307167,59.89761092150171,ORTA
237,INTEM,224.0,2.6111,-9.5315,-12.3288,28.1091,-7.827,-11.009,1.3903,0.7781,1.2828,4.7656,25.4682,0.9204,0.0796,56.14334470989761,40.090852116040956,50.648464163822524,72.05631399317406,53.09295529351536,59.72696245733788,ORTA
238,AYDEM,24.46,2.0017,-8.7313,-9.4074,31.7003,-5.2361,-5.3695,0.808,0.603,1.1894,4.281,21.6795,0.6949,0.3051,62.70477815699659,55.14289798634812,24.291808873720136,64.31313993174061,53.04312536860068,59.55631399317406,ORTA
239,PRKME,17.06,-2.1789,-7.4837,-4.9582,38.2199,-6.4063,-7.601,0.517,0.5688,1.5009,5.0996,19.2771,0.3566,0.3411,66.89419795221843,56.112927064846424,25.460750853242324,53.839590443686006,53.02329791467578,59.38566552901023,ORTA
240,MARBL,11.24,-2.2609,-8.9141,-7.7933,14.5455,-6.9469,-8.9616,1.1222,1.0327,1.2057,3.5778,19.5277,0.3067,0.4,58.77133105802048,43.14675767918089,54.30887372013651,57.00938566552901,52.87431740614335,59.21501706484642,ORTA
241,ISSEN,6.38,-2.8919,-8.0692,-7.2674,25.4237,-6.9782,-9.5862,0.695,1.3662,0.8805,3.9185,19.84,0.3714,0.0857,61.97952218430035,42.22098976109214,39.889078498293514,67.3933447098976,52.608361774744026,59.044368600682596,ORTA
242,CASA,61.55,-1.6773,-10.2115,-11.693,30.031,-8.6621,-13.1076,1.241,0.9441,1.1764,3.0115,23.415,0.6957,0.0,50.35836177474403,37.96220034129693,53.1655290102389,79.58191126279863,52.4611856996587,58.87372013651877,ORTA
243,MEGAP,1.52,0.0,-8.982,-15.0838,10.3448,-9.2404,-16.6585,1.6393,1.0154,1.335,2.6786,20.9459,0.2857,0.0,51.019624573378834,29.833617747440275,69.45392491467577,72.79863481228669,52.270904436860064,58.703071672354945,ORTA
244,ZERGY,8.58,3.2491,-10.9034,-5.9211,37.8238,-8.4241,-15.2397,0.921,0.961,1.5312,7.3843,46.4,0.8182,0.1818,61.911262798634816,43.11821180887372,52.261092150170654,50.319965870307165,52.25687992491467,58.53242320819113,ORTA
245,BASCM,12.61,-1.2529,-6.9373,-9.5409,19.9336,-5.9607,-7.6487,0.9141,0.7696,0.9386,2.0732,14.9881,0.0,0.0,63.42150170648465,46.71245733788396,26.757679180887376,69.48805460750853,52.16800341296929,58.36177474402731,ORTA
246,KENT,320.5,-1.3846,-6.0117,-10.9722,14.6809,-8.5622,-11.3591,1.3993,0.7235,1.3437,4.513,30.4075,0.25,0.0,63.81399317406144,37.18600682593856,50.21331058020478,58.540955631399314,52.15631399317406,58.19112627986348,ORTA
247,BNTAS,5.8,1.0453,-8.6614,-8.2278,28.4672,-6.3624,-7.794,0.9253,0.7437,1.0914,3.3251,17.6056,0.5455,0.4545,63.21672354948805,47.43703290102388,29.931740614334466,64.63310580204778,52.08076857337883,58.02047781569966,ORTA
248,KAYSE,3.69,-1.0724,-9.3366,-3.4031,23.7113,-6.8353,-8.9879,0.7039,0.7555,1.7629,4.4135,20.6128,0.5,0.3,64.24061433447099,43.290102389078505,36.99658703071672,60.87883959044368,51.90153583617748,57.84982935153583,ORTA
249,DYOBY,12.21,-0.7317,-8.1264,-10.2866,27.6817,-6.604,-9.1525,1.1649,0.483,1.7488,3.317,19.1542,0.3061,0.5102,59.982935153583625,44.26335935153583,46.51023890784983,56.015358361774744,51.85835934129693,57.67918088737202,ORTA
250,ALKLC,421.25,-9.9893,-11.409,-1.5771,48.4576,-7.5956,-1.264,0.0031,0.9193,1.0274,4.9682,25.179,0.0,0.0,53.430034129692835,69.17327344709898,22.41467576791809,52.13310580204779,51.71648715358362,57.508532423208194,ORTA
251,MSGYO,5.24,-1.6886,-7.7465,-11.3367,34.0278,-7.5933,-11.465,0.7947,0.8819,1.4888,4.253,16.9884,0.2222,0.2593,58.15699658703072,45.66256266211604,42.43174061433447,58.839590443686006,51.38648210921502,57.33788395904437,ORTA
252,YEOTK,30.18,2.2358,-3.6398,-16.4914,31.9843,-10.1455,-16.6101,1.3678,1.1134,1.1133,6.6174,31.8911,0.5938,0.4062,65.45221843003414,32.70225225255973,61.66382252559727,44.30887372013652,51.063747348122874,57.16723549488054,ORTA
253,VAKFN,1.03,0.9804,-10.4348,-11.9658,21.4286,-8.8664,-14.0986,1.4535,1.4717,1.0298,3.9528,23.2323,0.6,0.4,52.84129692832765,33.208191126279864,67.37201365187713,59.500853242320815,51.056228668941976,56.996587030716725,ORTA
254,PINSU,9.47,0.3178,-8.2364,-8.7669,31.8182,-6.3916,-9.306,0.4325,0.6656,1.8448,3.9146,20.8378,0.4828,0.5172,63.09726962457338,48.54764279863482,30.571672354948806,56.41638225255973,51.02470239590444,56.8259385665529,ORTA
255,OZSUB,38.3,-0.7772,-6.6309,-10.8888,29.3539,-5.803,-0.5851,0.9767,0.688,1.0732,6.9191,31.6638,0.6224,0.3776,63.17406143344711,56.27431204778157,28.63481228668942,45.46928327645051,51.00942672013652,56.655290102389074,ORTA
256,SKTAS,2.94,-2.9703,-8.9783,-12.2388,39.0476,-8.0163,-10.414,0.7585,0.9199,1.5838,5.0534,21.9858,0.5,0.3333,51.28839590443687,50.479017474402724,45.772184300341294,55.95563139931741,50.78244244368601,56.484641638225256,ORTA
257,PRKAB,29.22,-1.6162,-9.1418,-10.6422,36.4356,-7.1494,-12.0441,0.7921,1.743,1.1399,5.1677,24.5982,0.3093,0.4433,55.025597269624576,48.026681638225256,52.414675767918084,44.83788395904437,50.56994988395905,56.31399317406144,ORTA
258,CUSAN,22.52,-3.1814,-9.7033,-9.8479,41.1371,-7.0968,-8.0574,0.7368,0.3063,1.6114,4.2692,15.3985,0.3492,0.3492,52.901023890784984,56.90478931740614,28.88225255972696,59.744027303754265,50.5301398668942,56.14334470989761,ORTA
259,KIMMR,11.93,1.9658,-8.0894,-13.8628,20.4861,-8.8684,-14.6036,1.6911,1.0805,0.9261,3.3589,22.6415,0.403,0.597,58.25938566552901,32.71245733788397,61.84300341296929,53.89931740614334,50.52721843003413,55.972696245733786,ORTA
260,OYLUM,6.44,-2.1277,-7.8684,-11.7808,7.1429,-8.4021,-13.1122,1.061,1.0385,1.1245,3.2831,18.124,0.375,0.3,56.51877133105801,35.734641638225256,49.79522184300342,64.53071672354949,50.380972696245735,55.80204778156996,ORTA
261,AKFYE,21.6,-0.4608,-22.5251,-5.7592,44.2963,-8.6157,-9.0535,1.0558,1.6359,2.1145,7.5529,40.7729,0.2647,0.6324,42.781569965870304,55.44772802047781,75.87883959044369,26.37372013651877,50.247458337883955,55.631399317406135,ORTA
262,DESA,9.05,1.6854,-7.0842,-6.893,26.9076,-6.5298,-10.497,0.9874,0.4833,1.1546,4.633,24.0185,0.52,0.48,70.34129692832765,42.45574784982936,27.82423208191127,52.23549488054608,50.21317486689421,55.460750853242324,ORTA
263,PENTA,11.83,-3.7429,-9.6947,-9.4874,19.5584,-8.5407,-10.9642,1.4471,0.911,1.1566,3.4839,21.8991,0.1944,0.1528,52.815699658703075,37.52047781569966,55.61433447098976,60.580204778157,50.184470989761095,55.2901023890785,ORTA
264,USAK,1.09,-0.9091,-9.9174,-12.8,22.2222,-8.8291,-15.0461,1.5139,1.0234,1.3744,3.6042,20.7547,0.5,0.5,50.35836177474404,32.47952218430034,68.54095563139933,58.75,50.14172354948806,55.11945392491467,ORTA
265,REEDR,5.03,-3.0828,-7.5368,-16.7219,15.8273,-9.8465,-16.5385,1.1396,1.4596,1.8204,4.5016,22.5352,0.2143,0.1071,49.6075085324232,28.561433447098974,75.8617747440273,58.23805460750852,50.09803754266211,54.94880546075085,ZAYIF
266,IEYHO,186.3,-10.0,-17.3836,1.6367,45.1694,-9.6318,0.3438,0.0169,1.3053,0.264,3.7842,27.7325,0.0,0.0,46.56143344709898,63.37089003412969,30.92150170648464,55.2901023890785,50.04744448464164,54.778156996587036,ZAYIF
267,ECILC,64.3,6.5452,-10.1955,-15.6168,31.6265,-9.4034,-12.9318,1.2176,1.0248,1.0074,5.671,34.975,0.9565,0.0435,51.877133105802045,38.26931075085325,51.00682593856655,65.30290102389077,50.037363191126275,54.60750853242321,ZAYIF
268,NUGYO,8.21,-1.3221,-10.5665,-9.4818,26.3158,-8.0745,-10.2599,1.1972,0.9397,1.212,3.5671,19.1358,0.1964,0.2857,53.62627986348122,39.234641638225256,52.738907849829346,58.639078498293514,50.033617747440275,54.436860068259385,ZAYIF
269,INGRM,342.5,-2.0029,-8.1769,-11.4987,14.8789,-7.9443,-11.5106,0.6968,1.2228,1.7017,5.3024,22.7509,0.4098,0.377,56.39931740614334,38.33873720136519,56.527303754266214,50.51194539249146,49.94701365187713,54.26621160409556,ZAYIF
270,SARKY,22.5,3.4959,-8.7591,-14.966,32.7957,-7.2464,-10.8799,0.7951,0.969,1.1425,5.5873,30.5793,0.7971,0.2029,55.75938566552901,45.760157303754255,38.18259385665529,58.72440273037543,49.777961866894195,54.09556313993175,ZAYIF
271,POLTK,3810.0,-2.5575,-7.0165,-15.4273,19.0625,-8.4741,-14.374,1.0318,1.0796,1.324,4.5791,23.3289,0.359,0.0256,53.16552901023891,33.79351535836177,56.322525597269625,63.105802047781566,49.77457337883959,53.92491467576792,ZAYIF
272,MOBTL,12.0,-3.2258,-8.8146,-8.1867,31.9559,-6.9979,-10.3557,1.1642,0.919,0.938,4.625,15.1824,0.2658,0.7342,57.40187713310581,46.10928610921501,43.80546075085325,48.89078498293516,49.76281996245735,53.7542662116041,ZAYIF
273,GEDZA,25.08,0.4808,-8.3333,-10.2362,15.6164,-8.5045,-12.0057,1.0408,0.8163,1.4091,3.56,26.449,0.5116,0.4884,61.35665529010239,36.72610921501706,45.95563139931741,54.95733788395904,49.73540955631399,53.58361774744027,ZAYIF
274,ADEL,29.66,0.2705,-7.1384,-8.5697,27.4782,-7.0109,-8.1129,0.5228,0.4996,1.1441,4.9321,37.0968,0.95,0.05,66.01535836177474,44.64761549488055,15.546075085324233,67.20563139931741,49.725427993174065,53.412969283276446,ZAYIF
275,SONME,129.8,-0.3837,-7.2857,-15.769,32.7103,-4.4159,-3.4803,0.8413,0.8108,1.3416,5.5745,23.0408,0.2115,0.7885,54.45392491467577,60.50752938566554,37.01365187713311,37.01365187713311,49.64270250170648,53.242320819112635,ZAYIF
276,GENTS,4.71,0.2128,-9.0734,-10.1145,24.7863,-7.7841,-14.5079,0.7944,0.9844,1.2158,3.8368,22.4444,0.7241,0.2759,58.49829351535836,35.0,40.912969283276446,67.9863481228669,49.63959044368601,53.07167235494881,ZAYIF
277,YBTAS,12.0,-3.2258,-5.8824,-17.8082,7.6271,-9.5714,-15.6865,1.3309,1.079,0.9796,2.381,28.3761,0.3704,0.0,52.845563139931734,30.41296928327645,55.580204778157,69.29180887372013,49.62303754266211,52.901023890784984,ZAYIF
278,DIRIT,23.68,-0.5042,-10.9105,-15.4286,37.1963,-8.0202,-6.7679,1.1428,0.6511,1.6047,6.6602,34.4292,0.4944,0.0,44.778156996587036,52.7130181228669,46.58703071672355,56.32252559726962,49.59837642662116,52.73037542662116,ZAYIF
279,KUVVA,157.6,-3.6675,-12.4444,-18.7629,36.5207,-9.9739,-5.9327,1.7199,0.8249,2.5113,9.758,35.7773,0.6319,0.0368,35.11945392491468,49.046957645051194,71.12627986348123,51.49317406143345,49.44633985324232,52.55972696245734,ZAYIF
280,PENGD,8.46,-0.2358,-10.7595,-12.1495,35.426,-7.5147,-13.3155,0.8851,1.1197,1.2162,3.7234,17.0468,0.3421,0.6579,50.04266211604096,44.752853924914675,49.83788395904436,54.368600682593865,49.19343296928328,52.389078498293514,ZAYIF
281,BRKSN,7.2,-2.7027,-8.7452,-7.2165,17.8862,-6.8478,-8.3823,0.7413,0.9094,1.0706,2.9167,14.7838,0.0789,0.3947,60.03412969283277,43.92320819112628,31.13481228668942,58.28498293515359,49.106143344709906,52.218430034129696,ZAYIF
282,INVEO,6.15,-2.6899,-9.9561,-12.766,22.807,-8.9235,-13.6884,1.5421,0.8156,1.9915,4.3089,25.4766,0.6333,0.3667,48.122866894197955,33.6023890784983,66.28839590443687,57.38054607508532,49.06621160409557,52.04778156996587,ZAYIF
283,YESIL,1.04,-5.4546,-8.7719,-14.0496,24.2424,-9.3877,-14.8862,1.5456,1.0253,1.3684,3.8462,21.3592,0.125,0.125,47.33361774744027,31.667235494880543,68.83105802047781,59.044368600682596,49.041126279863484,51.877133105802045,ZAYIF
284,KLKIM,24.12,0.3328,-9.6629,-10.3346,19.1126,-7.3707,-10.8376,1.1474,0.8393,1.3492,3.7313,25.5715,0.3396,0.6604,56.80887372013652,40.1424914675768,50.520477815699664,46.51023890784984,48.69752559726963,51.70648464163823,ZAYIF
285,CVKMD,14.15,4.2741,-6.9079,-14.034,35.3704,-11.8231,-35.1882,1.4096,0.7084,1.4467,5.2145,30.0153,0.8108,0.1892,62.33788395904437,23.82226784982935,52.04778156996588,61.41638225255973,48.559308341296926,51.5358361774744,ZAYIF
286,TSGYO,5.35,2.2945,-7.7586,-10.3853,27.8409,-6.8709,-10.3875,0.5183,0.585,1.2133,3.765,23.4165,0.6667,0.3333,64.5221843003413,42.549130819112634,18.57508532423208,62.92662116040956,48.45364709556314,51.365187713310576,ZAYIF
287,SRVGY,2.21,-0.4505,-11.9522,-11.9522,23.0769,-9.4294,-13.45,1.351,0.7692,1.8268,3.7492,21.659,0.2308,0.0769,47.70477815699659,33.09470989761092,58.40443686006826,63.21672354948806,48.25383959044369,51.19453924914675,ZAYIF
288,HEKTS,2.43,0.8299,-15.917,-13.8298,34.8148,-11.3519,-16.7747,1.7312,1.2536,1.1921,6.5256,36.4444,0.8571,0.1429,40.65699658703071,33.03980464163823,74.12116040955631,57.819965870307165,48.15400623890785,51.02389078498294,ZAYIF
289,DESPC,36.04,-2.2246,-8.5743,-11.0563,25.624,-8.9013,-12.1195,2.0274,0.6986,1.7263,5.0618,22.0101,0.1148,0.8852,55.341296928327644,35.60324232081912,64.47952218430035,37.551194539249146,48.0453071672355,50.85324232081911,ZAYIF
290,KONTR,3.15,0.0,-4.5455,-20.2532,25.8333,-10.1894,-24.4615,1.0773,0.9993,2.2554,3.5601,27.8689,0.0,0.0,57.709044368600686,21.418088737201366,64.79522184300342,56.160409556313994,47.96023890784983,50.68259385665529,ZAYIF
291,ACSEL,102.3,-0.9681,-9.9472,-13.9613,17.1233,-9.8054,-15.3076,1.2515,1.0378,1.6214,4.5455,24.6231,0.4746,0.3559,48.660409556313994,30.144197952218434,67.93515358361775,53.92491467576792,47.908105802047785,50.51194539249146,ZAYIF
292,GATEG,242.4,-9.9721,-3.04,-16.052,35.779,-13.5561,-15.8313,0.5013,1.7905,2.288,6.6213,27.0627,0.0,0.0,55.22184300341297,31.154171672354956,62.45733788395904,46.134812286689424,47.81297505119454,50.34129692832765,ZAYIF
293,KLMSN,25.18,0.3187,-11.0247,-14.7596,21.1221,-8.8319,-12.5912,1.4405,0.8314,1.5124,3.5289,21.0912,0.4328,0.5672,46.749146757679185,35.31655290102389,60.358361774744026,56.18600682593856,47.73984641638225,50.170648464163826,ZAYIF
294,ALKIM,14.01,-0.0713,-12.3827,-12.7646,28.7105,-9.1947,-12.695,0.8501,1.0761,1.626,3.8238,20.0,0.4906,0.434,46.37372013651878,36.361634300341294,56.17747440273037,59.56911262798635,47.70601588737201,50.0,ZAYIF
295,TARKM,465.0,-5.5838,-11.5128,4.2601,29.3151,-8.5839,-6.9911,0.8392,0.8978,1.4762,6.0829,30.9417,0.1316,0.4211,60.076791808873715,44.180518327645046,44.88054607508533,34.095563139931734,47.59203945733789,49.829351535836174,ZAYIF
296,ULAS,19.48,-3.5644,-9.4796,-12.0939,35.2201,-8.7152,-13.2679,1.3582,0.8402,1.2527,4.7338,19.2566,0.0957,0.4522,49.68430034129693,42.244165085324234,52.92662116040955,46.58703071672355,47.54321539590444,49.658703071672356,ZAYIF
297,AVHOL,31.9,-3.9157,-6.8885,-13.8304,20.3297,-8.4091,-13.255,0.8891,0.6409,1.6023,4.1335,24.8996,0.558,0.0829,54.20648464163823,35.50767918088737,37.55119453924915,66.73208191126278,47.520392491467575,49.48805460750853,ZAYIF
298,ATLAS,5.67,-10.0,-8.5484,-11.4063,38.7302,-10.9199,-16.4624,1.7587,1.2484,1.1774,7.9365,32.0988,0.0,0.1818,48.822525597269625,37.489432559726964,73.660409556314,32.81996587030717,47.50971372696245,49.31740614334471,ZAYIF
299,YATAS,28.1,2.2562,-9.5882,-14.4336,31.7191,-8.4829,-15.0462,0.9474,1.0009,0.6634,3.696,26.4179,0.7213,0.2787,53.0716723549488,37.62995450511946,37.03071672354949,64.47952218430034,47.28437884300342,49.14675767918089,ZAYIF
300,GRSEL,276.0,-2.8169,-7.5377,-15.9817,14.7321,-8.9494,-12.2069,1.4115,1.0559,1.2552,4.309,23.7162,0.1628,0.6512,50.45221843003412,35.36433447098976,64.56484641638224,41.51877133105802,47.14035836177474,48.97610921501707,ZAYIF
301,LILAK,25.9,1.1719,-10.9354,-10.9966,22.6562,-8.4675,-13.1637,1.1166,0.8401,1.1404,3.3756,24.6411,0.5833,0.4167,53.40443686006826,35.36433447098976,43.27645051194539,59.70136518771331,47.100255972696246,48.80546075085324,ZAYIF
302,NETAS,84.15,-10.0,-13.2921,1.8765,39.4429,-7.7958,2.7146,0.4865,0.749,1.3985,8.7853,30.2436,0.0,0.1875,52.21843003412969,62.827961535836174,27.86689419795222,32.9820819112628,47.068439655290106,48.634812286689424,ZAYIF
